filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,label
328969__kickhat__remix-at-club-ambience_(1)_17.wav,1966.969401891953,0.07868787977430555,4186.2640380859375,0.41964367032051086,151.64044189453125,0.8597038984298706,-151.64044189453125,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_18.wav,1942.3406806301437,0.07987241391782407,4136.4186604817705,0.4294677972793579,148.83001708984375,0.9443809390068054,-148.83001708984375,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_19.wav,1929.843150701279,0.07476128472222222,4114.835611979167,0.4665478467941284,162.2215118408203,0.7103557586669922,-162.2215118408203,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_20.wav,1926.5573932726008,0.07463695384837964,4143.7957763671875,0.4636995196342468,166.2747802734375,0.6845734119415283,-166.2747802734375,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_21.wav,1980.3298892075297,0.07483814380787036,4273.044840494792,0.46255016326904297,159.27597045898438,0.7240432500839233,-159.27597045898438,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_22.wav,1971.699498657923,0.07508906611689815,4262.3280843098955,0.4307893216609955,169.97286987304688,0.6932942867279053,-169.97286987304688,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_23.wav,1906.9753082098568,0.07432725694444445,4132.5307210286455,0.4105628728866577,166.4920654296875,0.7829456329345703,-166.4920654296875,Far_miss
328969__kickhat__remix-at-club-ambience_(1)_24.wav,1563.7945357986944,0.06932237413194445,3227.538045247396,0.360980361700058,288.4867248535156,0.37075111269950867,-288.4867248535156,Far_miss
328969__kickhat__remix-at-club-ambience_00.wav,1884.3709413394038,0.07282172309027778,3976.514689127604,0.40163910388946533,162.2955780029297,1.1260595321655273,-162.2955780029297,Far_miss
328969__kickhat__remix-at-club-ambience_01.wav,1864.9995034806489,0.07051595052083333,3908.924357096354,0.3936706781387329,158.5694122314453,1.047777771949768,-158.5694122314453,Far_miss
328969__kickhat__remix-at-club-ambience_02.wav,1906.720241667236,0.08032904730902778,3937.4857584635415,0.41378119587898254,157.26248168945312,0.8869330883026123,-157.26248168945312,Far_miss
328969__kickhat__remix-at-club-ambience_03.wav,1813.747978689226,0.07108787254050926,3743.6869303385415,0.40631264448165894,157.53155517578125,1.0103272199630737,-157.53155517578125,Far_miss
328969__kickhat__remix-at-club-ambience_04.wav,1855.890337556102,0.07109917534722222,3935.840861002604,0.4093710780143738,161.59039306640625,1.0089524984359741,-161.59039306640625,Far_miss
328969__kickhat__remix-at-club-ambience_05.wav,1906.414892927854,0.07433855975115741,4085.1776123046875,0.4261205196380615,174.33619689941406,0.6830005049705505,-174.33619689941406,Far_miss
328969__kickhat__remix-at-club-ambience_06.wav,1826.905221243535,0.0710177951388889,3772.248331705729,0.40638309717178345,167.62643432617188,0.9056620597839355,-167.62643432617188,Far_miss
328969__kickhat__remix-at-club-ambience_07.wav,1860.8161290127127,0.07532868561921297,3837.147013346354,0.40429648756980896,166.81253051757812,0.8722355365753174,-166.81253051757812,Far_miss
328969__kickhat__remix-at-club-ambience_08.wav,1871.689286458348,0.07550048828125,3882.55615234375,0.43397897481918335,167.02581787109375,0.7632404565811157,-167.02581787109375,Far_miss
